Junctions	ADRENALGLAND1	ADRENALGLAND2	COLON1	COLON2	CORTEX1	CORTEX2	DUODENUM1	DUODENUM2	ESOPHAGUS1	ESOPHAGUS2	HEART1	HEART2	KIDNEY1	KIDNEY2	LIVER1	LIVER2	LUNG1	LUNG2	OVARY1	OVARY2	PANCREAS1	PANCREAS2	SKIN1	SKIN2	SPLEEN_1	SPLEEN_2	STOMACH1	STOMACH2	TESTIS1	TESTIS2	THYROIDGLAND1	THYROIDGLAND2
CGATENSMUST00000105949JUNC00595	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000107561JUNC00602	0	0	0	0	0	0	0	0	6	5	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSCAFT00000005931JUNC00603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
CGATENSCAFT00000005931JUNC00604	1	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	2	0	0
CGATENSMUST00000210074JUNC00606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSCAFT00000027790JUNC00607	5	2	0	0	2	1	0	0	1	1	1	1	3	4	0	0	2	0	1	1	0	0	0	0	6	3	0	0	0	0	0	0
CGATENSMUST00000162309JUNC00610	1	0	1	1	3	3	0	0	1	2	1	2	2	2	2	3	4	2	5	0	1	1	6	9	1	1	2	4	2	1	4	3
CGATENSMUST00000162907JUNC00611	2	2	3	0	1	1	0	0	2	3	2	3	1	4	2	2	2	5	5	7	0	0	8	8	3	5	2	3	0	0	2	0
CGATENSCAFT00000045214JUNC00612	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	12	9	0	1	0	0	0	0	0	0	10	8	0	0	1	1
CGATENSCAFT00000005648JUNC00613	1	0	3	3	38	31	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	1	1	0
CGATENSCAFT00000005648JUNC00614	0	2	5	4	50	34	0	0	1	1	1	1	0	0	0	0	1	0	1	1	3	2	0	0	1	2	0	0	5	4	0	0
CGATENSCAFT00000005440JUNC00615	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	3	0	1	0	0	0	0	0	0	0	1
CGATENSMUST00000115472JUNC00616	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1
CGATENSMUST00000115472JUNC00617	0	0	0	0	1	0	1	0	2	0	2	0	0	0	0	0	3	0	1	0	0	3	0	1	0	0	0	1	0	0	1	1
CGATENSMUST00000075387JUNC00618	1	0	0	0	10	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
CGATENSMUST00000197425JUNC00619	0	0	0	0	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000102727JUNC00620	9	10	12	15	20	17	6	3	12	5	12	5	20	10	44	44	20	30	41	44	6	7	6	6	55	52	18	20	3	8	49	47
CGATENSMUST00000079754JUNC00622	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000079754JUNC00623	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000176686JUNC00624	5	10	7	5	16	10	2	2	2	3	2	3	5	6	3	3	5	7	9	15	1	3	7	1	8	9	4	6	5	6	6	6
CGATENSMUST00000114671JUNC00629	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CGATENSCAFT00000007238JUNC00630	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSCAFT00000007237JUNC00631	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CGATENSMUST00000098495JUNC00632	0	0	0	0	13	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0
CGATENSMUST00000074501JUNC00634	2	3	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	1	1	4	0	1	0	0	0	1	0	1	1	0	0	0
CGATENSMUST00000071268JUNC00635	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
CGATENSCAFT00000047978JUNC00636	6	5	17	15	25	33	4	10	4	8	4	8	21	21	12	15	36	33	20	17	3	7	11	13	35	32	24	27	23	22	29	30
CGATENSCAFT00000047978JUNC00637	9	13	14	12	30	30	8	10	13	21	13	21	24	14	15	17	26	28	22	26	4	6	16	18	26	37	35	32	16	14	27	24
CGATENSCAFT00000043203JUNC00640	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	3	1	0	2	0	2	0	0
CGATENSCAFT00000043203JUNC00641	0	0	0	0	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	2	0	0
CGATENSCAFT00000043203JUNC00642	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	1	0	0	0	0	0
CGATENSCAFT00000043203JUNC00645	0	0	1	2	5	9	1	0	1	2	1	2	3	3	1	1	1	0	10	13	0	0	0	0	2	0	1	2	0	0	1	1
CGATENSCAFT00000043203JUNC00646	0	0	6	4	14	13	1	0	5	0	5	0	2	1	4	3	6	5	23	24	1	0	0	1	4	1	2	0	2	2	1	1
CGATENSCAFT00000043203JUNC00647	1	0	5	4	7	12	0	0	1	0	1	0	5	3	1	0	6	4	17	6	0	0	0	0	0	0	0	0	1	0	0	1
CGATENSCAFT00000043203JUNC00648	1	1	3	5	9	10	0	0	2	1	2	1	1	2	1	2	5	8	14	17	0	0	3	0	2	3	0	2	2	4	1	0
CGATENSCAFT00000043203JUNC00649	0	1	5	1	11	8	0	0	2	3	2	3	3	3	2	3	1	3	6	13	0	1	1	0	0	1	2	0	0	0	0	1
CGATENSCAFT00000043203JUNC00650	0	0	3	4	9	7	0	1	3	2	3	2	2	6	2	1	4	6	22	9	0	1	1	2	1	0	1	0	0	1	1	0
CGATENSMUST00000079838JUNC00651	2	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	3	2	0	0	0	0	0	0	5	2	0	1	0	0	0	0
CGATENSMUST00000113582JUNC00654	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000042615JUNC00658	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000042615JUNC00659	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	2	0	0	0	0	2
CGATENSMUST00000091039JUNC00660	0	1	0	0	2	4	2	2	1	1	1	1	2	0	0	0	2	1	0	0	2	0	0	1	0	0	3	4	0	3	4	3
CGATENSCAFT00000022682JUNC00663	0	1	5	3	25	15	2	0	1	0	1	0	0	0	0	0	2	3	3	0	0	1	0	2	3	1	3	2	0	3	4	1
CGATENSMUST00000109725JUNC00667	0	0	3	2	0	5	1	0	1	0	1	0	0	0	0	0	2	1	1	0	0	0	1	1	4	1	2	0	1	0	3	0
CGATENSMUST00000111867JUNC00669	0	0	2	2	2	6	0	1	3	0	3	0	5	1	0	0	2	0	2	0	0	0	2	1	5	2	3	2	3	1	1	1
CGATENSCAFT00000027252JUNC00672	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	3	1
CGATENSMUST00000112123JUNC00674	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CGATENSMUST00000106496JUNC00675	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	2	1	0	0
CGATENSMUST00000109236JUNC00677	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CGATENSMUST00000112501JUNC00679	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	1	0	1	0	0	2	0	1	1	0	2	0	0	0	1
CGATENSMUST00000111993JUNC00680	0	0	0	1	0	0	0	0	2	0	2	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0
CGATENSMUST00000111993JUNC00681	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
CGATENSMUST00000052472JUNC00682	0	0	0	0	8	4	0	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
CGATENSMUST00000052472JUNC00684	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSCAFT00000032203JUNC00685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000112877JUNC00686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0
CGATENSMUST00000075695JUNC00689	1	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000075695JUNC00690	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000092777JUNC00691	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000092777JUNC00692	3	1	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000112294JUNC00696	0	0	1	1	6	6	3	3	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	5	4	5	8
CGATENSMUST00000109746JUNC00701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CGATENSMUST00000073939JUNC00702	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSCAFT00000049830JUNC00703	0	0	0	1	3	3	0	0	2	0	2	0	2	3	0	0	2	3	3	4	0	0	1	1	0	0	0	2	0	0	2	2
CGATENSCAFT00000048978JUNC00705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0
CGATENSMUST00000154819JUNC00707	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
CGATENSMUST00000171796JUNC00708	0	0	0	0	14	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000171796JUNC00709	0	0	0	0	11	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000112958JUNC00710	4	1	0	0	33	25	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	4	3	2	1
CGATENSMUST00000112958JUNC00711	3	1	0	0	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1	3	5	1	2
CGATENSMUST00000149359JUNC00712	0	0	0	0	22	19	0	0	5	1	5	1	0	2	0	0	8	9	0	0	0	0	0	0	2	1	6	5	0	0	1	1
CGATENSMUST00000194016JUNC00713	0	0	0	0	15	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0
CGATENSMUST00000112428JUNC00714	5	5	5	6	14	18	2	1	2	1	2	1	8	4	0	2	7	8	4	4	5	4	2	1	16	11	10	7	1	2	7	5
CGATENSMUST00000112428JUNC00715	1	0	3	2	20	15	0	0	1	1	1	1	4	5	2	0	3	2	7	6	0	0	1	2	5	10	4	4	3	2	3	3
CGATENSMUST00000072585JUNC00719	0	0	0	0	1	2	1	2	2	0	2	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1
CGATENSMUST00000108292JUNC00722	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000174496JUNC00723	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	1	1	0	0	0	1	0	0	0	0	0	1
CGATENSMUST00000173992JUNC00724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSCAFT00000044134JUNC00727	0	1	0	1	2	3	0	0	0	0	0	0	4	4	0	0	1	1	0	2	0	0	0	0	1	0	2	0	0	0	1	3
CGATENSCAFT00000038168JUNC00734	1	1	2	1	12	9	0	0	1	0	1	0	2	2	0	0	1	2	4	2	0	0	0	1	1	2	0	1	3	4	4	2
CGATENSCAFT00000038168JUNC00735	0	0	1	0	17	9	0	1	1	0	1	0	1	1	1	1	3	3	9	10	0	0	1	1	4	2	0	0	2	3	1	4
CGATENSCAFT00000038168JUNC00736	0	0	0	1	11	13	0	0	1	0	1	0	1	0	1	1	0	0	4	3	0	0	0	1	2	3	1	0	0	0	0	1
CGATENSCAFT00000038168JUNC00737	0	0	0	2	10	11	0	1	0	1	0	1	1	1	0	0	1	1	7	3	0	0	0	1	4	4	1	2	0	1	2	2
CGATENSMUST00000023138JUNC00741	0	0	0	0	12	11	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	9	3
CGATENSMUST00000179784JUNC00743	0	0	0	0	17	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0
CGATENSMUST00000179784JUNC00744	0	1	0	0	18	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0
CGATENSMUST00000110424JUNC00745	0	0	0	1	1	3	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	2	1	2	0	0	0	3	0
CGATENSMUST00000080292JUNC00748	0	0	0	2	0	0	2	1	0	1	0	1	1	2	0	0	11	10	0	1	0	0	1	0	25	27	3	2	0	0	0	0
CGATENSMUST00000114338JUNC00750	0	0	0	0	1	1	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000166426JUNC00751	1	0	3	1	8	12	5	3	6	2	6	2	5	1	1	0	6	4	5	3	1	1	3	3	4	5	3	0	12	10	3	7
CGATENSMUST00000173550JUNC00752	4	7	19	22	6	11	19	19	23	25	23	25	17	18	11	11	33	23	5	11	1	6	28	22	38	39	22	26	10	11	13	6
CGATENSMUST00000173550JUNC00753	7	7	24	18	14	8	14	19	23	17	23	17	17	17	10	14	27	28	10	7	6	2	21	16	35	30	12	22	7	12	4	9
CGATENSMUST00000176565JUNC00754	0	0	2	3	3	2	1	0	0	0	0	0	1	1	1	0	8	12	6	7	2	2	0	1	4	3	3	5	0	0	1	2
CGATENSMUST00000183869JUNC00758	0	0	1	1	3	2	0	0	0	1	0	1	2	0	1	1	5	3	4	1	0	1	2	0	1	2	0	0	0	0	0	2
CGATENSCAFT00000003197JUNC00765	0	0	0	0	4	6	0	0	4	0	4	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0
CGATENSMUST00000020077JUNC00766	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSCAFT00000008733JUNC00769	0	0	2	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
CGATENSMUST00000170068JUNC00777	1	0	0	0	4	2	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000066473JUNC00779	1	1	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	5	7	0	1	0	1
CGATENSMUST00000066473JUNC00780	1	1	0	0	10	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	9	0	3	0	1
CGATENSMUST00000040986JUNC00785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0
CGATENSCAFT00000046883JUNC00786	0	0	0	0	1	1	0	0	2	1	2	1	0	0	0	0	1	2	4	4	0	0	0	0	0	1	0	1	1	0	1	2
CGATENSCAFT00000046883JUNC00787	1	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	2	2	4	1	0	0	0	0	1	1	0	1	1	0	0	0
CGATENSMUST00000040056JUNC00788	0	0	0	0	1	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CGATENSMUST00000040056JUNC00789	0	0	0	0	2	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSCAFT00000003422JUNC00795	0	0	0	0	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0
CGATENSCAFT00000003422JUNC00796	0	0	0	0	59	70	0	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	22	23	0	0
CGATENSMUST00000019374JUNC00798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	8	6	0	0	0	0	0	0	0	0	4	3	0	0
CGATENSMUST00000097820JUNC00803	6	1	1	0	47	49	1	0	3	3	3	3	19	16	1	1	4	3	8	8	1	0	1	0	17	18	2	1	2	0	3	0
CGATENSMUST00000081362JUNC00804	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000047502JUNC00808	0	0	3	6	0	1	0	1	2	1	2	1	1	7	1	1	1	0	3	0	1	1	1	0	1	0	2	1	1	0	1	1
CGATENSMUST00000116437JUNC00809	0	0	0	0	0	0	0	1	3	0	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000116437JUNC00810	0	0	0	0	0	0	0	1	3	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000081154JUNC00812	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1
CGATENSMUST00000081154JUNC00813	0	1	1	1	3	1	0	0	1	2	1	2	0	0	1	0	2	2	2	1	0	0	1	1	3	2	2	1	0	0	1	1
CGATENSMUST00000081154JUNC00814	0	0	3	5	10	6	1	2	0	0	0	0	2	3	1	2	7	2	5	3	3	1	0	0	8	8	3	2	2	0	4	8
CGATENSMUST00000053361JUNC00816	0	0	1	0	1	0	0	0	0	0	0	0	2	1	0	2	2	0	0	0	1	0	3	3	1	1	2	0	0	0	3	3
CGATENSMUST00000089404JUNC00817	0	0	1	0	0	0	1	1	0	0	0	0	3	2	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0
CGATENSMUST00000113463JUNC00820	0	0	1	0	2	3	0	0	1	0	1	0	3	3	0	0	2	1	0	0	0	0	0	0	0	2	4	3	5	6	2	1
CGATENSMUST00000107110JUNC00821	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	5	0	0
CGATENSMUST00000008633JUNC00822	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000107120JUNC00823	0	0	0	0	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0
CGATENSMUST00000020153JUNC00826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
CGATENSMUST00000036680JUNC00827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CGATENSMUST00000054594JUNC00830	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000028691JUNC00832	1	1	9	7	1	0	3	0	14	18	14	18	5	4	7	3	23	14	0	2	11	5	10	22	5	7	21	17	0	0	30	23
CGATENSMUST00000028691JUNC00833	0	0	8	8	0	0	2	1	10	14	10	14	4	5	5	3	19	15	1	2	11	6	15	21	4	9	20	25	0	0	32	30
CGATENSMUST00000107786JUNC00835	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000161166JUNC00836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0
CGATENSMUST00000076383JUNC00837	0	1	0	0	7	6	0	0	1	0	1	0	1	1	0	0	5	4	0	0	1	1	0	0	0	0	1	2	0	1	1	1
CGATENSMUST00000026858JUNC00838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	0	0
CGATENSMUST00000115556JUNC00841	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
CGATENSMUST00000183209JUNC00847	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000183209JUNC00848	0	0	2	2	3	2	1	0	0	0	0	0	1	0	0	0	7	5	13	6	0	0	2	1	0	0	0	1	1	0	0	0
CGATENSMUST00000183209JUNC00849	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
CGATENSMUST00000110849JUNC00854	0	0	3	2	1	1	0	0	1	1	1	1	2	0	0	0	0	0	1	0	2	0	0	0	1	3	1	0	3	2	2	1
CGATENSMUST00000073279JUNC00855	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CGATENSMUST00000192491JUNC00856	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000112127JUNC00860	0	0	0	1	4	6	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	2
CGATENSCAFT00000024036JUNC00867	3	2	2	1	9	11	0	1	3	3	3	3	5	4	3	1	29	19	5	5	1	0	0	0	26	28	4	7	2	2	12	6
CGATENSMUST00000199256JUNC00868	0	1	0	1	0	1	1	0	2	0	2	0	2	2	1	3	6	15	4	2	0	1	2	0	7	7	1	1	1	0	5	2
CGATENSMUST00000041609JUNC00869	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000039537JUNC00870	0	0	2	0	2	4	2	0	3	1	3	1	5	3	1	0	2	1	0	0	0	1	0	1	3	1	1	0	2	0	2	2
CGATENSCAFT00000049281JUNC00872	0	0	1	1	2	1	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	7	3	0	0
CGATENSCAFT00000023185JUNC00877	0	0	21	12	16	14	10	7	1	0	1	0	11	13	3	5	5	8	2	3	1	1	1	3	9	15	8	6	5	2	7	10
CGATENSCAFT00000048677JUNC00878	7	6	11	9	26	22	1	2	7	2	7	2	36	37	6	3	8	12	5	5	1	1	4	3	4	5	4	5	4	5	17	15
CGATENSMUST00000027287JUNC00881	0	0	5	4	7	13	3	3	4	0	4	0	1	0	1	0	2	3	2	1	0	0	0	0	0	0	1	1	0	0	0	5
CGATENSMUST00000058307JUNC00882	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0
CGATENSMUST00000167525JUNC00883	0	1	0	0	3	5	1	1	0	0	0	0	1	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	2	1	1	0
CGATENSMUST00000120204JUNC00891	0	0	0	0	6	7	1	3	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
CGATENSMUST00000120204JUNC00892	8	7	0	2	51	40	3	2	0	1	0	1	2	3	0	0	1	1	4	2	0	0	0	0	3	3	3	3	2	3	0	0
CGATENSMUST00000120204JUNC00893	1	1	0	1	24	23	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000121049JUNC00894	0	0	0	0	6	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSMUST00000087320JUNC00896	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CGATENSMUST00000087320JUNC00897	1	0	2	2	1	4	0	0	0	0	0	0	0	0	0	0	1	3	1	1	0	0	0	0	4	0	1	2	2	0	0	2
CGATENSCAFT00000007444JUNC00898	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	3	3	0	0	0	0	0	0
CGATENSCAFT00000045043JUNC00899	0	0	0	0	1	2	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
CGATENSCAFT00000045043JUNC00900	0	0	0	1	12	13	0	0	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSCAFT00000045043JUNC00901	0	1	0	0	1	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGATENSCAFT00000045043JUNC00902	0	0	1	1	3	3	0	1	0	2	0	2	2	1	0	0	2	1	0	0	1	3	1	2	1	3	4	3	0	0	1	0
CGATENSMUST00000095087JUNC00903	0	0	0	0	3	4	0	0	5	2	5	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0
CGATENSMUST00000095087JUNC00904	0	0	0	0	18	25	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
CGATENSMUST00000091146JUNC00905	1	3	7	4	34	34	5	2	3	4	3	4	7	6	2	1	14	23	6	4	0	3	9	3	25	28	5	7	10	10	13	13
CGATENSMUST00000193547JUNC00906	11	9	0	1	48	51	0	0	1	0	1	0	0	1	0	1	4	1	2	2	0	0	0	0	2	4	5	4	1	1	1	1
CGATENSMUST00000166811JUNC00907	3	6	0	0	38	25	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	2	0	1	1
