Junctions	Brain_13	Brain_26	Brain_39	Colon_20	Colon_33	Colon_7	Duodenum_17	Duodenum_30	Duodenum_4	Esophagus_12	Esophagus_25	Esophagus_38	Heart_24	Heart_37	Ileum_19	Ileum_32	Ileum_6	Jejunum_18	Jejunum_31	Jejunum_5	Kidney_21	Kidney_34	Kidney_8	Liver_15	Liver_28	Liver_2	Muscle_22	Muscle_35	Muscle_9	Pancreas_14	Pancreas_1	Pancreas_27	Stomach_16	Stomach_29	Stomach_3	Thymus_10	Thymus_23	Thymus_36
CGAMUSTENST00000355717JUNC01038	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000355717JUNC01039	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
CGAMUSTENST00000545257JUNC01040	0	1	0	1	4	1	0	0	0	1	0	0	1	0	0	1	0	1	0	2	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000536810JUNC01042	3	1	2	1	0	1	0	0	2	0	0	1	3	3	0	1	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0
CGAMUSTENSCAFT00000043346JUNC01043	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0
CGAMUSTENSCAFT00000043346JUNC01044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000043346JUNC01045	0	0	0	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
CGAMUSTENST00000446827JUNC01047	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000513024JUNC01049	1	2	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
CGAMUSTENST00000513024JUNC01050	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
CGAMUSTENST00000513024JUNC01051	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1
CGAMUSTENST00000395019JUNC01053	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0
CGAMUSTENST00000353546JUNC01055	38	46	51	0	1	0	0	1	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	1	0	2	0	0	0
CGAMUSTENST00000353546JUNC01056	43	33	36	0	0	0	0	2	0	1	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	2	0	0	0
CGAMUSTENST00000353546JUNC01057	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000519604JUNC01058	0	1	0	4	3	3	6	1	0	1	3	0	0	0	2	0	1	5	0	3	0	1	0	0	0	0	1	3	2	0	0	0	1	0	3	0	1	0
CGAMUSTENST00000467460JUNC01060	0	4	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000263962JUNC01061	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000263962JUNC01062	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000465751JUNC01064	2	10	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000342922JUNC01067	5	5	13	6	7	14	7	2	1	5	7	7	2	3	6	0	12	12	10	8	2	4	4	2	0	0	0	2	2	0	1	1	9	3	7	20	21	27
CGAMUSTENST00000342922JUNC01068	1	2	4	4	10	15	11	4	5	6	7	6	5	2	9	4	9	7	8	2	7	2	3	2	0	0	0	0	0	0	0	0	9	5	6	24	28	27
CGAMUSTENST00000342922JUNC01069	6	8	5	1	14	12	9	8	3	4	8	9	0	4	4	5	12	5	6	5	4	3	2	6	0	10	0	1	2	1	0	0	1	4	8	20	16	26
CGAMUSTENST00000402799JUNC01070	6	8	11	0	4	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1
CGAMUSTENST00000395344JUNC01071	16	13	19	2	4	4	2	0	0	0	2	3	1	0	0	0	1	1	2	5	0	2	0	0	0	1	0	1	0	0	0	0	2	1	2	3	4	7
CGAMUSTENST00000452455JUNC01072	0	0	0	0	0	0	0	1	0	102	162	72	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000452455JUNC01073	0	1	0	0	0	0	0	0	0	128	202	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000392934JUNC01075	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000392934JUNC01076	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000392934JUNC01077	3	3	3	0	0	0	0	0	0	2	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	7	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000361685JUNC01078	0	0	0	0	0	0	0	0	0	19	34	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000361685JUNC01079	0	0	0	0	0	0	0	0	0	47	51	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	3	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000361685JUNC01080	0	0	0	0	0	0	0	0	0	40	55	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	7	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000406900JUNC01082	0	0	1	0	1	1	1	1	0	1	0	1	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	3	0
CGAMUSTENST00000513429JUNC01085	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000360561JUNC01086	7	12	16	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000262327JUNC01087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000460129JUNC01092	24	20	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000460129JUNC01093	5	13	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000606561JUNC01095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CGAMUSTENST00000354396JUNC01096	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000409851JUNC01099	7	3	2	2	3	2	3	6	4	0	5	4	1	1	0	1	2	6	8	1	0	0	1	1	1	1	2	2	0	0	0	0	2	4	3	3	1	2
CGAMUSTENST00000407417JUNC01100	3	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
CGAMUSTENST00000359972JUNC01104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
CGAMUSTENST00000406818JUNC01106	25	29	32	0	1	0	1	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0
CGAMUSTENST00000406818JUNC01107	22	15	29	1	0	0	1	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
CGAMUSTENST00000406818JUNC01108	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000406818JUNC01109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CGAMUSTENST00000404103JUNC01110	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000407038JUNC01111	16	22	15	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
CGAMUSTENST00000357206JUNC01112	7	12	9	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	3	1	1	1	0	0	0	1	0	0	0	0
CGAMUSTENST00000308893JUNC01113	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
CGAMUSTENST00000320694JUNC01115	3	4	7	0	0	3	1	0	0	1	3	4	0	0	0	2	0	1	0	0	3	5	0	1	1	1	0	0	2	0	0	0	2	1	1	10	5	9
CGAMUSTENST00000370198JUNC01116	3	2	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	1	0	0	3	2	0	0	1	1	1	0	0	0	1	0	0	2	0	4
CGAMUSTENST00000361195JUNC01118	7	12	10	0	0	0	0	0	0	6	4	3	27	34	0	0	0	0	0	0	0	1	0	0	0	1	8	11	5	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000022521JUNC01119	0	0	2	1	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	2	0	1	3	0	4
CGAMUSTENST00000393157JUNC01122	0	0	1	0	0	0	0	0	0	3	9	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
CGAMUSTENST00000371039JUNC01124	7	8	14	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000371039JUNC01125	2	0	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000371039JUNC01126	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000399609JUNC01131	0	0	0	0	0	0	1	0	0	19	34	19	73	118	0	0	0	0	0	0	0	0	0	0	0	0	99	103	97	0	0	0	0	0	0	0	1	0
CGAMUSTENST00000367826JUNC01137	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
CGAMUSTENSCAFT00000012380JUNC01138	2	3	5	4	5	6	6	11	10	3	11	8	14	15	5	2	5	10	7	5	5	9	3	4	1	1	1	2	3	0	0	0	16	12	19	7	6	9
CGAMUSTENSCAFT00000012380JUNC01139	0	2	2	5	7	3	7	5	4	2	5	4	3	6	5	6	5	5	4	2	3	4	3	0	0	2	4	1	3	0	0	2	9	6	10	6	3	5
CGAMUSTENST00000495310JUNC01140	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000348036JUNC01142	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000044691JUNC01143	3	1	4	0	0	1	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	5	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
CGAMUSTENST00000304332JUNC01146	16	27	38	34	39	55	49	48	30	38	33	56	11	22	49	47	50	76	42	37	18	27	36	19	5	17	16	24	21	0	3	0	28	23	23	112	104	106
CGAMUSTENST00000310513JUNC01147	2	5	2	5	12	6	8	3	9	0	5	6	5	2	9	3	5	7	5	6	6	4	14	1	0	1	1	1	4	0	0	0	0	4	3	4	6	8
CGAMUSTENST00000395292JUNC01148	6	13	12	8	13	7	16	10	10	8	4	13	10	7	5	7	13	13	8	5	5	12	14	4	5	2	7	7	9	0	0	0	2	2	10	14	10	15
CGAMUSTENST00000372141JUNC01149	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000381661JUNC01150	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	18	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000458602JUNC01157	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000532868JUNC01159	1	1	1	2	1	1	0	1	0	5	3	5	3	5	0	0	2	1	3	1	0	4	3	1	3	0	0	3	2	0	0	0	3	0	0	2	3	1
CGAMUSTENST00000369138JUNC01163	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000621413JUNC01164	1	1	1	0	0	1	2	2	0	2	0	3	1	1	0	2	1	4	1	0	1	2	1	3	0	0	0	0	0	0	0	0	1	0	2	2	1	1
CGAMUSTENST00000591608JUNC01167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000373198JUNC01169	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000373198JUNC01170	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000392095JUNC01171	1	5	6	2	4	5	2	1	0	4	5	2	3	3	1	2	5	2	3	0	0	3	2	3	0	4	1	0	1	2	2	0	1	1	2	6	4	5
CGAMUSTENST00000418781JUNC01172	2	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	2	0	0	0	1
CGAMUSTENST00000372954JUNC01174	1	0	1	0	3	4	1	0	3	0	2	0	0	0	1	0	3	1	2	1	2	1	0	0	0	1	0	0	0	0	0	0	1	1	1	0	2	0
CGAMUSTENST00000533895JUNC01183	1	4	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CGAMUSTENSCAFT00000044406JUNC01184	14	20	25	0	0	1	1	0	4	4	6	4	8	14	4	1	2	3	1	5	5	3	1	0	0	1	6	10	8	0	0	0	0	1	4	0	0	1
CGAMUSTENST00000526033JUNC01185	3	2	2	1	5	1	2	3	2	4	0	3	0	1	1	4	6	8	3	6	2	1	4	0	0	1	0	1	1	0	0	0	0	1	3	2	0	0
CGAMUSTENST00000463280JUNC01186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000479241JUNC01189	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000515109JUNC01191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000409605JUNC01196	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000543086JUNC01200	1	2	3	4	2	4	2	2	1	3	8	7	4	11	0	4	5	4	2	2	5	5	4	2	0	0	5	2	5	0	0	0	5	4	4	3	2	2
CGAMUSTENST00000617811JUNC01203	0	1	0	0	3	3	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000419735JUNC01206	1	2	3	0	0	3	0	1	0	3	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	2	1	0	4	0	1
CGAMUSTENST00000419735JUNC01207	3	2	1	0	1	0	1	2	0	2	0	3	1	1	2	0	0	1	0	1	0	0	3	1	0	1	0	2	1	0	0	0	2	1	2	6	9	8
CGAMUSTENST00000419735JUNC01208	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	3	3	1
CGAMUSTENST00000477775JUNC01209	5	7	1	5	1	1	3	0	5	0	1	3	3	1	1	0	3	0	1	1	2	1	2	2	0	0	2	2	2	0	0	0	1	1	1	17	8	7
CGAMUSTENST00000347970JUNC01211	2	0	2	3	5	0	2	1	0	1	0	4	0	0	1	3	0	2	2	0	5	1	8	1	0	6	0	2	0	0	0	0	0	2	2	1	0	0
CGAMUSTENST00000333202JUNC01212	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	1
CGAMUSTENST00000333202JUNC01213	3	0	1	2	2	4	4	0	1	0	0	0	0	1	0	4	1	2	1	0	1	2	1	1	0	1	1	0	0	1	0	0	0	1	3	1	2	0
CGAMUSTENST00000395111JUNC01214	5	2	5	0	3	2	1	0	0	5	4	4	0	6	0	0	0	1	2	0	2	3	9	1	2	0	2	2	2	0	1	0	2	3	7	1	0	1
CGAMUSTENST00000369312JUNC01217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
CGAMUSTENST00000378246JUNC01218	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000007238JUNC01219	64	78	84	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0
CGAMUSTENSCAFT00000007238JUNC01220	76	79	89	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	2	0	0	0
CGAMUSTENSCAFT00000007237JUNC01222	74	81	79	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
CGAMUSTENSCAFT00000007237JUNC01223	62	102	73	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000369694JUNC01225	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000329420JUNC01233	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	2
CGAMUSTENSCAFT00000038048JUNC01234	0	0	0	0	0	0	1	2	0	0	0	1	0	1	2	0	0	2	1	2	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	30	16	32
CGAMUSTENST00000392952JUNC01238	0	0	0	0	0	0	0	0	0	18	22	8	34	57	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0
CGAMUSTENSCAFT00000020385JUNC01244	8	10	6	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000020385JUNC01245	8	4	10	1	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	2	0
CGAMUSTENST00000478654JUNC01247	0	2	0	4	6	2	3	4	3	2	4	0	0	4	5	6	3	9	3	1	0	0	1	0	0	0	0	0	0	0	0	0	3	3	3	23	24	31
CGAMUSTENST00000350995JUNC01248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000309776JUNC01250	0	0	1	0	0	0	0	0	0	1	1	1	1	3	0	0	0	0	0	0	1	2	0	1	0	0	0	0	1	0	0	0	1	0	0	2	3	0
CGAMUSTENST00000508738JUNC01251	1	0	0	0	1	0	0	0	0	0	0	0	6	5	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000508738JUNC01252	0	0	2	1	0	0	0	0	0	0	0	0	9	13	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
CGAMUSTENST00000588444JUNC01254	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000538170JUNC01258	0	2	4	0	2	1	0	0	1	0	1	1	0	2	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
CGAMUSTENST00000422748JUNC01259	0	0	0	1	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000422748JUNC01260	3	3	2	80	55	16	36	17	0	11	23	26	3	2	27	14	35	61	28	0	3	2	4	8	0	9	1	3	2	0	0	0	63	26	60	5	0	2
CGAMUSTENST00000422748JUNC01261	1	0	0	3	1	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	1	2	1	0	0	0	0	0	0	3	0	1	0	0	0
CGAMUSTENSCAFT00000047767JUNC01266	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
CGAMUSTENST00000510428JUNC01267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000030036JUNC01268	10	18	28	6	11	4	4	6	4	9	8	9	8	14	2	3	2	4	5	4	1	6	4	0	0	2	7	10	6	0	0	0	7	2	7	7	3	8
CGAMUSTENST00000413844JUNC01269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000043009JUNC01270	0	0	0	0	0	0	0	0	0	3	5	3	5	10	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	0	0	0	0	0	0	0	0	0
CGAMUSTENSCAFT00000043009JUNC01271	4	2	0	0	2	0	0	1	0	6	6	4	12	21	0	1	0	0	0	0	0	0	1	0	0	0	13	10	9	0	0	0	2	0	0	0	0	1
CGAMUSTENST00000358365JUNC01272	2	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	1	1
CGAMUSTENST00000316851JUNC01273	29	33	36	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	4	1	1	0	0	0	1	0	0	0	0	0
CGAMUSTENST00000316851JUNC01274	25	25	35	1	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000316851JUNC01276	7	27	32	0	0	2	0	0	0	1	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	4	0	0	0
CGAMUSTENST00000324631JUNC01277	0	2	3	0	0	0	1	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000282343JUNC01278	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000396576JUNC01279	5	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000377319JUNC01280	2	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000377319JUNC01281	3	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000375241JUNC01283	0	1	3	1	2	2	3	10	2	4	1	4	2	1	0	0	2	3	7	3	1	2	2	2	0	0	0	0	1	0	0	0	0	1	0	1	2	1
CGAMUSTENST00000375241JUNC01284	0	1	0	1	4	2	1	6	3	6	4	6	0	0	0	0	0	7	5	4	3	3	7	0	0	0	0	0	1	0	0	0	3	1	4	1	1	1
CGAMUSTENST00000375240JUNC01285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGAMUSTENST00000350766JUNC01289	1	0	3	3	2	3	2	1	5	2	2	1	0	3	0	1	0	0	0	3	1	6	2	0	0	0	0	0	0	0	0	0	1	0	2	0	1	1
CGAMUSTENST00000547773JUNC01293	10	18	14	0	1	1	2	0	0	3	4	3	5	4	0	0	1	2	2	0	1	2	3	0	0	1	13	13	10	0	0	0	0	0	0	2	1	1
CGAMUSTENST00000535020JUNC01294	4	6	6	2	0	2	1	1	1	2	3	0	1	1	2	4	2	0	1	0	3	1	6	1	4	1	1	0	0	1	1	0	0	0	1	0	2	1
