Junctions	ADRENALGLAND_BEMD	BLOOD_BEGL	BRAIN_BEGL	CEREBELLUM_BESH	CEREBELLUM_GSMD	CORTEX_BESH	GUTCOLON_BEMD	H01_GRET	H01_LABR	H06_PODL	HAIRFOLLICULE_LABR	HEART_BEGL	JEJUNUM_LABR	KERATINOCYTE_BEGL	KIDNEY_BEGL	LIVER_BEGL	LUNG_BEGL	MAMMARYGLAND_GSMD	MUSCLE_BEGL	NOSE01_LABR	NOSE02_LABR	NOSE03_LABR	OLFBULB_GSMD	OVARY_BEGL	PANCREAS_BESH	RETINA_BOCL	SKIN_BEGL	SKIN_GSMD	SPINALCORD_GSMD	SPLEEN_BESH	TESTIS_BEGL	THYMUS_SLKI
CGACAFTENST00000515192JUNC01069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000569302JUNC01072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000554050JUNC01073	0	0	0	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	1	2	0	1	0	0	0
CGACAFTENST00000361300JUNC01074	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	6	0	0	2
CGACAFTENSMUST00000115419JUNC01077	2	0	1	4	1	0	2	3	3	1	1	1	4	2	4	0	0	1	1	4	0	2	0	0	0	0	6	0	1	0	0	1
CGACAFTENSMUST00000000674JUNC01078	0	0	0	10	2	0	2	1	0	0	1	2	1	1	0	1	2	1	1	2	2	0	0	0	14	0	0	1	0	3	0	6
CGACAFTENSMUST00000020077JUNC01080	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
CGACAFTENST00000325215JUNC01082	2	2	2	2	2	2	3	4	6	2	3	0	10	9	0	1	0	3	0	1	2	0	0	0	2	2	4	3	1	3	0	9
CGACAFTENST00000564304JUNC01083	10	9	23	17	9	15	21	34	13	13	18	7	11	66	18	2	8	8	1	19	34	35	8	12	1	14	16	30	10	21	96	67
CGACAFTENST00000564304JUNC01084	0	0	2	1	3	0	1	3	2	3	0	0	5	8	0	1	1	2	1	2	1	1	0	0	0	1	1	2	1	1	2	12
CGACAFTENSMUST00000063782JUNC01088	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CGACAFTENSMUST00000063782JUNC01089	13	4	17	22	25	10	70	10	10	12	7	7	77	25	11	8	11	9	1	8	15	19	14	10	4	32	8	6	16	25	18	79
CGACAFTENST00000592576JUNC01090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENSMUST00000107060JUNC01091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENSMUST00000160717JUNC01092	8	0	15	9	4	7	24	40	47	44	40	1	10	64	13	0	11	40	1	141	81	132	10	15	4	24	63	93	15	3	2	8
CGACAFTENSMUST00000162456JUNC01093	56	1	8	2	2	2	44	85	81	106	128	29	58	122	48	36	28	87	10	220	294	190	11	29	11	30	126	194	20	13	33	14
CGACAFTENST00000330675JUNC01095	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000273139JUNC01097	0	0	5	4	1	2	0	1	0	0	2	1	2	0	2	0	5	0	0	1	5	2	1	2	0	3	3	0	2	4	5	6
CGACAFTENST00000383766JUNC01098	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	16	0	2	0	2	0	0	4	0	1	0	0	0	1	0	0
CGACAFTENST00000383766JUNC01099	0	0	0	0	0	0	0	2	0	0	0	2	0	0	1	0	8	0	0	1	1	2	0	2	0	1	0	0	0	0	1	0
CGACAFTENST00000456853JUNC01100	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1
CGACAFTENST00000456853JUNC01101	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	1	2	0
CGACAFTENSMUST00000113332JUNC01102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000432365JUNC01103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000552268JUNC01104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENSMUST00000162618JUNC01105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000360156JUNC01112	110	115	2	3	1	8	8	37	3	10	19	1	26	11	11	0	17	23	0	30	20	21	8	1	14	72	22	22	7	113	1	1975
CGACAFTENST00000222390JUNC01119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CGACAFTENST00000457544JUNC01120	0	1	0	0	4	3	1	2	0	0	1	0	0	0	5	1	11	5	0	1	0	0	1	0	0	7	0	1	1	4	0	1
CGACAFTENST00000322635JUNC01124	0	0	118	113	59	157	8	0	5	0	0	9	0	0	0	0	2	1	14	3	2	0	48	0	0	2	2	1	42	0	4	0
CGACAFTENST00000322635JUNC01125	0	0	131	109	40	155	7	0	6	0	1	8	2	1	0	0	5	1	12	3	0	0	40	1	0	7	2	0	37	0	2	0
CGACAFTENSMUST00000071816JUNC01126	0	0	25	8	5	14	2	0	1	0	0	3	0	0	0	0	2	0	2	1	2	0	15	0	0	0	0	1	7	3	4	0
CGACAFTENST00000376139JUNC01128	35	148	7	3	9	5	159	179	165	226	170	5	81	254	60	30	73	94	5	254	119	256	5	25	18	35	119	172	5	99	11	159
CGACAFTENST00000376139JUNC01129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENSMUST00000117506JUNC01133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000614352JUNC01135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000450288JUNC01136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000627450JUNC01137	2	0	3	5	4	3	5	1	0	1	2	0	5	2	3	1	4	1	2	1	1	8	0	0	0	1	1	0	1	3	3	1
CGACAFTENST00000627450JUNC01138	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0
CGACAFTENST00000219255JUNC01140	41	1	14	10	15	8	0	4	2	0	0	3	0	0	2	1	0	1	0	2	1	1	11	2	1	0	0	0	2	0	25	0
CGACAFTENSMUST00000211888JUNC01141	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CGACAFTENST00000383775JUNC01142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000310513JUNC01143	20	13	4	15	8	8	17	14	6	6	12	12	19	45	23	9	12	4	4	22	23	25	5	17	5	10	10	9	5	15	48	15
CGACAFTENST00000532048JUNC01144	7	7	6	4	5	0	6	8	5	7	6	2	1	7	3	3	4	2	1	6	15	6	4	7	0	5	3	5	0	3	4	9
CGACAFTENST00000533076JUNC01145	0	1	0	1	0	1	1	3	0	1	0	0	0	9	2	1	1	1	0	1	2	0	3	1	2	2	1	4	1	1	1	2
CGACAFTENST00000610672JUNC01147	6	1	88	49	56	66	1	0	7	1	0	54	0	0	5	2	0	0	35	2	1	1	169	2	4	3	0	1	37	2	21	12
CGACAFTENST00000621734JUNC01148	97	10	23	40	44	28	47	63	33	42	40	50	25	32	124	41	80	18	17	83	17	78	4	86	19	37	40	9	23	61	12	20
CGACAFTENST00000620879JUNC01149	109	16	21	24	13	27	45	77	43	54	48	19	27	64	99	29	81	56	7	123	32	100	7	53	24	50	55	20	20	85	28	62
CGACAFTENSMUST00000059042JUNC01150	11	5	30	30	19	15	7	6	5	3	2	12	3	5	12	0	14	8	5	7	10	4	12	16	3	10	6	5	7	16	2	10
CGACAFTENST00000019019JUNC01151	43	10	39	67	49	48	37	24	21	33	30	15	18	38	43	9	30	26	17	33	34	46	41	31	20	26	23	16	66	21	2	38
CGACAFTENST00000396894JUNC01152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENSMUST00000103018JUNC01153	0	0	72	17	28	11	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	14	0	1	0	0	0	3	1	0	0
CGACAFTENSMUST00000103018JUNC01154	0	0	61	58	49	23	2	0	0	0	0	2	1	0	0	0	1	0	1	0	1	1	21	1	0	1	0	0	6	0	0	2
CGACAFTENSMUST00000103018JUNC01155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENSMUST00000164037JUNC01159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000452324JUNC01160	0	0	216	91	49	157	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	74	0	1	0	0	0	110	0	3	0
CGACAFTENST00000356392JUNC01162	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000591179JUNC01163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000591179JUNC01164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENSMUST00000107150JUNC01165	17	34	96	42	38	46	27	25	10	24	62	17	10	14	11	18	34	21	11	42	19	40	32	18	4	17	42	32	29	39	10	34
CGACAFTENSMUST00000107152JUNC01166	13	37	91	67	38	35	34	18	15	13	65	15	8	7	22	16	28	34	15	40	14	42	31	17	5	16	41	39	24	45	8	38
CGACAFTENST00000529225JUNC01168	0	0	7	4	2	3	0	0	1	1	0	0	0	0	2	1	11	0	2	0	0	0	1	5	0	2	0	0	6	0	29	0
CGACAFTENSMUST00000020721JUNC01171	101	0	13	7	15	4	930	98	87	15	441	37	640	250	103	7	91	195	22	121	166	125	17	64	6	287	161	239	37	429	35	37
CGACAFTENST00000309615JUNC01172	2	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	2	2	0	0	0	0	0	1	4	0	0	1	1
CGACAFTENSMUST00000143155JUNC01177	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000585892JUNC01179	145	4	2	35	16	18	49	25	43	38	30	1	50	55	1	1	4	48	2	29	59	33	16	4	6	32	45	68	19	41	18	64
CGACAFTENST00000389253JUNC01181	417	62	38	72	34	37	18	25	11	33	3	13	21	21	48	2	10	44	6	27	10	28	76	67	2	46	9	98	163	72	397	229
CGACAFTENST00000389253JUNC01182	755	95	44	239	152	117	32	46	17	36	16	10	30	28	40	3	16	84	9	64	146	81	224	112	5	81	17	250	320	113	365	391
CGACAFTENST00000346595JUNC01183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000621355JUNC01184	3	11	5	7	14	6	2	13	5	5	19	0	0	16	0	0	0	8	2	28	27	78	7	3	1	8	21	13	11	5	1	3
CGACAFTENST00000621355JUNC01185	4	21	11	6	7	7	1	5	2	3	35	1	1	27	0	0	1	3	1	24	31	87	10	3	1	5	13	15	20	5	0	0
CGACAFTENSMUST00000110183JUNC01186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENSMUST00000110181JUNC01187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000370779JUNC01190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	6	5	6	0	0	0	0	0	11	2	0	0	2
CGACAFTENSMUST00000023836JUNC01191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000541464JUNC01192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000381414JUNC01193	0	0	0	0	0	0	9	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
CGACAFTENST00000219821JUNC01194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0
CGACAFTENSMUST00000121715JUNC01195	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000415149JUNC01196	20	1	4	13	3	16	1	12	7	8	14	13	4	24	19	2	9	5	3	18	17	18	12	18	2	7	5	8	45	9	114	21
CGACAFTENSMUST00000089404JUNC01197	2	1	2	0	1	0	0	2	0	3	1	1	1	2	5	1	4	2	1	2	1	4	0	3	1	0	3	2	0	5	7	10
CGACAFTENSMUST00000019287JUNC01200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000409929JUNC01212	1	0	1	0	0	0	0	1	0	0	0	1	2	3	0	1	0	0	0	1	0	1	0	0	0	4	0	0	0	0	0	0
CGACAFTENST00000414869JUNC01213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENSMUST00000210277JUNC01214	1	0	30	17	7	35	2	0	9	2	0	22	13	0	0	0	0	3	8	4	0	5	35	0	0	0	0	1	11	0	3	1
CGACAFTENSMUST00000210277JUNC01215	0	0	27	26	11	29	1	0	6	1	0	21	14	1	2	0	0	0	10	4	1	2	36	0	0	0	4	0	13	0	5	0
CGACAFTENSMUST00000108295JUNC01216	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1
CGACAFTENSMUST00000112514JUNC01217	6	1	6	0	0	3	12	22	1	2	5	6	5	114	14	0	13	23	1	13	8	22	15	24	0	60	7	7	5	36	2	61
CGACAFTENST00000618438JUNC01218	0	0	3	2	0	3	2	0	8	0	2	0	1	1	0	0	2	6	3	1	2	4	1	0	0	0	1	7	3	3	0	0
CGACAFTENST00000345434JUNC01219	3	0	77	32	26	51	14	4	46	4	5	18	1	0	0	0	21	8	43	2	1	3	18	11	1	10	9	7	23	10	2	0
CGACAFTENST00000345434JUNC01220	9	0	60	32	18	27	14	3	37	3	4	9	0	0	1	2	16	7	36	1	2	2	25	11	0	18	8	4	23	6	6	1
CGACAFTENSMUST00000170347JUNC01222	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	1	0	0	0
CGACAFTENSMUST00000170347JUNC01223	4	0	3	5	4	2	2	3	1	5	0	1	0	1	2	0	5	1	1	5	2	1	4	2	0	3	0	6	14	3	2	2
CGACAFTENSMUST00000090500JUNC01226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000266564JUNC01230	21	4	6	14	3	8	15	14	5	11	10	4	22	12	10	14	6	3	6	12	9	22	2	9	2	7	10	1	3	13	5	4
CGACAFTENSMUST00000112531JUNC01231	63	13	46	46	43	34	46	44	22	42	41	17	46	51	29	88	19	37	31	49	29	55	55	27	10	31	46	37	45	31	23	100
CGACAFTENSMUST00000202179JUNC01233	0	1	1	8	1	11	19	15	1	7	14	1	3	26	1	0	0	8	0	6	16	6	3	2	0	0	7	12	6	1	57	3
CGACAFTENST00000380746JUNC01234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000380746JUNC01235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000380746JUNC01236	28	31	11	36	16	19	8	27	19	32	11	3	7	18	8	3	10	21	10	43	45	32	21	13	1	19	6	7	16	36	3	93
CGACAFTENST00000374726JUNC01238	15	23	9	17	12	14	23	27	38	45	40	14	23	41	20	10	7	34	24	50	29	61	27	10	8	20	17	20	23	17	72	136
CGACAFTENST00000473940JUNC01241	159	0	1	0	0	1	0	9	0	0	0	0	0	0	1	1	1	3	2	1	0	0	0	3	0	1	0	0	3	1	1	1
CGACAFTENST00000356917JUNC01242	774	4	15	1	9	5	9	32	1	2	2	0	0	0	30	1	2	2	15	2	2	1	4	15	0	10	3	1	26	1	10	6
CGACAFTENSMUST00000150235JUNC01243	360	21	10	9	18	8	17	24	6	13	7	6	19	9	26	8	8	10	14	8	13	10	0	28	5	40	20	6	27	18	591	19
CGACAFTENSMUST00000122958JUNC01244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	132	0
CGACAFTENSMUST00000106508JUNC01246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000343810JUNC01247	103	17	20	75	86	93	94	102	66	96	63	9	94	63	17	10	15	46	0	77	47	100	119	13	13	54	78	35	37	79	10	94
CGACAFTENSMUST00000042185JUNC01248	2	0	8	4	1	6	0	0	0	0	1	0	0	1	0	0	0	0	0	3	0	5	4	0	0	0	0	0	3	1	1	0
CGACAFTENST00000452765JUNC01249	3	3	0	1	1	1	2	5	1	1	3	0	1	11	3	3	1	3	0	14	10	13	1	4	0	8	3	8	3	10	3	3
CGACAFTENST00000257118JUNC01250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000354552JUNC01251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENSMUST00000111993JUNC01254	1	2	2	1	0	4	12	1	8	9	6	2	24	7	2	1	2	5	13	4	2	11	3	0	0	3	18	10	1	5	5	2
CGACAFTENSMUST00000111993JUNC01255	5	3	2	3	0	5	7	5	16	6	5	3	23	9	0	0	2	14	11	8	7	8	12	0	0	4	20	36	2	2	10	7
CGACAFTENSMUST00000126353JUNC01257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000576916JUNC01258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000339413JUNC01260	11	1	12	7	4	6	4	6	4	5	10	1	5	1	4	2	0	4	1	12	21	13	1	4	2	11	3	0	3	0	3	5
CGACAFTENST00000272322JUNC01263	2	4	3	8	9	5	18	11	1	12	13	1	7	3	2	1	11	8	1	20	8	37	0	5	1	5	4	2	0	20	6	12
CGACAFTENSMUST00000096127JUNC01264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000452271JUNC01265	10	0	1	2	2	0	9	807	7135	121	4591	0	0	755	1	0	4	2455	1	8992	22089	14800	10	6	0	3	5562	6107	1	36	1	11
CGACAFTENST00000452271JUNC01266	20	1	4	1	10	0	13	1002	9632	164	6991	2	0	878	1	2	6	2906	0	14991	36259	21102	33	8	2	1	8062	6904	7	34	10	27
CGACAFTENST00000452271JUNC01267	18	4	4	4	8	0	12	1076	9682	197	5604	2	0	915	0	1	3	3049	0	12393	31200	17486	39	9	1	4	8366	7379	6	46	9	31
CGACAFTENST00000518157JUNC01268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000508461JUNC01269	6	2	15	14	9	8	9	5	8	11	12	5	3	28	3	1	2	10	0	20	38	30	3	4	4	4	4	9	3	3	31	24
CGACAFTENST00000304166JUNC01270	0	0	281	21	12	126	1	0	0	0	1	2	1	2	0	0	0	4	0	1	1	3	76	1	2	0	1	1	245	4	0	1
CGACAFTENST00000409363JUNC01271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000596745JUNC01272	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000315456JUNC01273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000315456JUNC01274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000315456JUNC01275	2	0	15	10	8	4	7	1	43	7	3	52	0	0	4	0	3	7	60	0	0	0	9	1	1	5	7	3	15	1	6	0
CGACAFTENST00000598334JUNC01276	0	0	138	95	51	87	37	0	1	3	5	6	13	0	11	1	11	8	9	2	0	4	44	4	0	50	5	2	63	33	8	17
CGACAFTENST00000598334JUNC01277	4	0	2	2	1	4	52	1	1	5	14	2	16	0	0	1	4	15	2	0	0	0	0	4	0	49	14	2	3	22	0	2
CGACAFTENST00000269192JUNC01278	0	0	76	19	9	19	0	0	1	2	0	11	0	0	0	0	0	1	1	0	0	0	42	0	0	1	0	2	71	1	1	0
CGACAFTENST00000591182JUNC01279	0	0	6	5	3	3	0	0	0	0	0	0	1	0	0	0	0	0	11	0	0	0	8	1	0	1	11	26	9	0	1	0
CGACAFTENST00000556414JUNC01280	0	0	32	14	2	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	22	0	0	1	0	2	46	1	2	0
CGACAFTENST00000372814JUNC01288	13	10	9	16	3	4	14	20	17	17	21	12	12	67	10	5	30	8	7	65	34	29	8	24	1	14	10	6	7	7	398	39
CGACAFTENST00000448249JUNC01289	55	27	28	29	17	25	62	61	44	41	45	23	46	193	23	10	67	37	9	98	50	98	22	35	4	41	45	34	35	49	129	137
CGACAFTENST00000448249JUNC01290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENSMUST00000113763JUNC01291	3	4	4	4	1	5	12	5	6	8	16	4	14	27	2	3	10	3	1	21	9	25	0	5	0	4	10	7	9	2	1763	29
CGACAFTENSMUST00000113759JUNC01292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000433590JUNC01293	2	0	1	4	13	2	2	1	0	7	18	5	0	0	0	0	4	7	0	0	1	2	4	5	0	3	9	0	19	1	1	9
CGACAFTENST00000396549JUNC01294	0	0	1	5	0	2	0	1	0	2	9	1	0	0	0	0	0	8	1	0	1	1	3	0	0	1	0	4	11	0	0	1
CGACAFTENST00000535336JUNC01296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000397091JUNC01297	103	0	91	173	125	45	50	138	34	39	200	49	14	70	26	5	97	205	14	92	114	122	77	109	1	268	66	85	92	136	22	21
CGACAFTENST00000532791JUNC01298	11	0	9	38	47	8	9	27	4	2	54	8	3	31	5	1	16	54	3	23	25	31	40	12	0	47	24	43	33	23	2	2
CGACAFTENST00000356207JUNC01299	34	0	9	4	5	10	30	95	10	21	169	20	7	82	9	5	112	151	10	94	136	167	14	46	3	117	55	62	36	66	16	11
CGACAFTENSMUST00000075144JUNC01306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000369004JUNC01312	0	0	0	1	1	0	0	1	1	0	0	0	0	3	0	0	0	0	1	4	1	5	2	0	0	0	1	0	4	0	0	0
CGACAFTENST00000369004JUNC01313	0	0	1	3	2	2	0	1	5	0	1	0	0	3	0	0	0	0	1	9	5	16	2	0	0	1	2	3	2	0	0	0
CGACAFTENST00000393241JUNC01315	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
CGACAFTENSMUST00000188912JUNC01317	84	0	23	9	3	13	20	161	68	115	53	9	21	72	23	16	38	73	6	114	127	158	45	30	4	47	59	71	57	45	9	25
CGACAFTENST00000400301JUNC01319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000393709JUNC01321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENSMUST00000110849JUNC01323	3	3	3	4	0	1	1	0	2	3	0	4	3	7	0	0	2	5	4	4	12	4	1	1	0	3	5	5	2	1	15	1
CGACAFTENSMUST00000073279JUNC01324	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0
CGACAFTENSMUST00000192491JUNC01325	0	0	0	2	7	2	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
CGACAFTENST00000541430JUNC01326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENST00000541430JUNC01327	0	0	63	41	27	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	1	0	4	0	5	0
CGACAFTENSMUST00000120856JUNC01328	0	0	33	8	8	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	1	0
CGACAFTENST00000505374JUNC01334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CGACAFTENSMUST00000075748JUNC01337	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGACAFTENSMUST00000103159JUNC01341	0	1	3	1	1	3	0	1	0	0	0	0	2	5	1	0	1	2	1	1	1	2	3	0	0	0	0	3	4	0	1	5
